* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:09:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Grado GR10E AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
900.000000	87.179	-3.5394
912.000000	86.994	-3.1386
925.000000	86.793	-2.5375
938.000000	86.595	-1.7470
950.000000	86.420	-0.8400
962.000000	86.257	0.2268
975.000000	86.101	1.5302
988.000000	85.969	2.9623
1000.000000	85.872	4.3665
1015.000000	85.788	6.1745
1030.000000	85.742	7.9935
1044.000000	85.733	9.6614
1060.000000	85.754	11.4831
1075.000000	85.801	13.0787
1090.000000	85.869	14.5461
1106.000000	85.958	15.9630
1120.000000	86.047	17.0813
1138.000000	86.169	18.3513
1150.000000	86.254	19.0988
1172.000000	86.414	20.2832
1180.000000	86.472	20.6644
1206.000000	86.655	21.7380
1220.000000	86.747	22.2162
1241.000000	86.877	22.8319
1250.000000	86.930	23.0652
1265.000000	87.014	23.4213
1280.000000	87.093	23.7402
1315.000000	87.259	24.3706
1320.000000	87.281	24.4504
1340.000000	87.360	24.7535
1360.000000	87.430	25.0355
1380.000000	87.491	25.3075
1400.000000	87.543	25.5880
1430.000000	87.610	26.0585
1450.000000	87.654	26.3883
1475.000000	87.706	26.8066
1500.000000	87.751	27.2613
1525.000000	87.796	27.7563
1550.000000	87.844	28.2704
1575.000000	87.894	28.7724
1600.000000	87.943	29.2564
1625.000000	87.991	29.7433
1650.000000	88.038	30.2459
1675.000000	88.084	30.7655
1700.000000	88.129	31.3034
1725.000000	88.174	31.8578
1750.000000	88.220	32.4325
1775.000000	88.267	33.0319
1800.000000	88.317	33.6579
1825.000000	88.372	34.3162
1850.000000	88.435	34.9967
1875.000000	88.507	35.6695
1900.000000	88.583	36.3172
1925.000000	88.661	36.9540
1950.000000	88.741	37.5944
1975.000000	88.826	38.2425
2000.000000	88.915	38.8908
2030.000000	89.030	39.6630
2060.000000	89.154	40.4248
2090.000000	89.287	41.1713
2120.000000	89.429	41.9003
2140.000000	89.528	42.3710
2180.000000	89.736	43.2719
2200.000000	89.846	43.6996
2240.000000	90.078	44.5062
2270.000000	90.262	45.0641
2300.000000	90.455	45.5770
2330.000000	90.659	46.0395
2360.000000	90.874	46.4407
2400.000000	91.175	46.8684
2430.000000	91.412	47.1017
2470.000000	91.745	47.2761
2500.000000	92.006	47.2900
2540.000000	92.371	47.1270
2580.000000	92.753	46.7254
2620.000000	93.151	46.0423
2650.000000	93.458	45.3185
2690.000000	93.875	44.0274
2720.000000	94.189	42.7855
2760.000000	94.600	40.7207
2800.000000	94.993	38.1470
2850.000000	95.427	34.1687
2900.000000	95.758	29.3691
2950.000000	95.939	23.8964
3000.000000	95.928	18.0452
3040.000000	95.767	13.3616
3070.000000	95.557	9.9992
3110.000000	95.166	5.8877
3150.000000	94.667	2.3726
3200.000000	93.932	-0.9739
3250.000000	93.127	-3.0276
3300.000000	92.313	-3.7709
3350.000000	91.553	-3.3128
3400.000000	90.899	-1.9178
3450.000000	90.383	-0.0155
3500.000000	89.999	1.9034
3550.000000	89.698	3.4717
3600.000000	89.412	4.6036
3650.000000	89.081	5.5360
3700.000000	88.683	6.6818
3750.000000	88.236	8.4240
3820.000000	87.614	12.3169
3870.000000	87.247	16.2109
3950.000000	86.951	24.0197
4000.000000	87.017	29.4062
4060.000000	87.386	35.6357
4120.000000	88.049	40.8231
4180.000000	88.929	44.2671
4250.000000	90.080	45.5354
4310.000000	91.029	44.1988
4370.000000	91.819	40.9352
4440.000000	92.431	35.4886
4500.000000	92.653	30.2666
4550.000000	92.640	26.0586
4620.000000	92.387	20.9586
4680.000000	92.025	17.5691
4750.000000	91.520	14.7876
4820.000000	90.991	13.1127
4870.000000	90.621	12.4656
4940.000000	90.132	12.1533
5000.000000	89.746	12.3063
5080.000000	89.279	12.9439
5150.000000	88.914	13.7872
5220.000000	88.583	14.8226
5300.000000	88.241	16.1974
5380.000000	87.930	17.7582
5450.000000	87.682	19.2903
5520.000000	87.459	20.9950
5600.000000	87.239	23.1515
5700.000000	87.031	26.0986
5800.000000	86.906	29.2180
5900.000000	86.866	32.3842
6000.000000	86.906	35.5111
6080.000000	86.992	37.9409
6150.000000	87.106	39.9933
6220.000000	87.254	41.9703
6300.000000	87.464	44.1243
6400.000000	87.790	46.6224
6500.000000	88.184	48.8670
6600.000000	88.648	50.8842
6700.000000	89.219	52.7738
6800.000000	89.967	54.0402
6900.000000	90.798	53.7981
7000.000000	91.624	52.4569
7100.000000	92.478	50.1132
7200.000000	93.342	46.3759
7300.000000	94.142	40.9724
7400.000000	94.775	33.8995
7500.000000	95.136	25.5291
7620.000000	95.119	14.8612
7750.000000	94.568	4.2114
7880.000000	93.638	-4.1812
8000.000000	92.637	-9.6163
8120.000000	91.639	-13.1277
8250.000000	90.650	-15.3021
8380.000000	89.799	-16.3204
8500.000000	89.147	-16.6286
8620.000000	88.622	-16.6238
8750.000000	88.189	-16.5040
8850.000000	87.946	-16.4625
9000.000000	87.719	-16.7211
9120.000000	87.646	-17.3954
9250.000000	87.661	-18.8129
9380.000000	87.748	-21.1890
9500.000000	87.856	-24.4296
9620.000000	87.941	-28.8066
9750.000000	87.936	-34.8335
9880.000000	87.745	-41.9554
10000.000000	87.348	-49.0580
10150.000000	86.530	-57.8058
10300.000000	85.398	-65.5291
10440.000000	84.153	-71.2960
10600.000000	82.634	-76.0388
10750.000000	81.217	-78.8889
10900.000000	79.869	-80.5338
11060.000000	78.544	-81.3615
11200.000000	77.485	-81.5991
11380.000000	76.250	-81.5720
11500.000000	75.491	-81.4622
11720.000000	74.204	-81.1435
11800.000000	73.765	-80.9884
12060.000000	72.448	-80.3677
12200.000000	71.808	-79.9772
12410.000000	70.950	-79.4120
12500.000000	70.620	-79.2075
12650.000000	70.122	-78.9496
12800.000000	69.689	-78.8459
13150.000000	68.928	-79.4072
13200.000000	68.847	-79.6016
13400.000000	68.600	-80.6982
13600.000000	68.482	-82.4318
13800.000000	68.497	-85.0071
14000.000000	68.659	-88.5728
14300.000000	69.207	-96.3268
14500.000000	69.803	-103.7332
14750.000000	70.764	-116.6953
15000.000000	71.761	-135.2053
15250.000000	72.319	-159.6582
15500.000000	71.916	172.0623
15750.000000	70.437	143.9895
16000.000000	68.259	118.9409
16250.000000	65.889	97.0748
16500.000000	63.645	77.1223
16750.000000	61.640	57.6926
17000.000000	59.871	37.8841
17250.000000	58.294	16.8538
17500.000000	56.866	-5.9986
17750.000000	55.558	-30.9645
18000.000000	54.314	-58.6625
18250.000000	53.124	-89.6845
18500.000000	51.969	-124.9517
18750.000000	50.779	-164.9814
19000.000000	49.466	148.7585
19250.000000	47.921	95.3800
19500.000000	45.963	34.1552
19750.000000	43.509	-37.7241
20000.000000	41.371	-112.4900
